"id_pedido","dt_pedido","id_cliente","id_loja"
47915,2022-07-09,44,1
47916,2022-07-08,31,2
47917,2022-07-08,19,1
47918,2022-06-21,34,1
47919,2022-06-26,35,1
47920,2022-06-24,64,2
47921,2022-06-24,42,2
47922,2022-07-18,78,3
47923,2022-07-10,20,3
47924,2022-06-24,69,1
47925,2022-07-16,79,1
47926,2022-07-08,24,2
47927,2022-06-24,13,1
47928,2022-06-26,99,3
47929,2022-07-05,41,1
47930,2022-06-22,42,3
47931,2022-07-04,45,2
47932,2022-07-04,18,1
47933,2022-07-07,99,2
47934,2022-07-18,39,3
47935,2022-07-13,27,2
47936,2022-07-16,15,2
47937,2022-07-19,77,1
47938,2022-07-15,2,1
47939,2022-06-22,68,2
47940,2022-07-16,51,1
47941,2022-07-17,25,3
47942,2022-06-25,2,2
47943,2022-06-30,7,2
47944,2022-06-25,32,3
47945,2022-06-30,74,1
47946,2022-06-29,4,1
47947,2022-06-20,89,1
47948,2022-07-11,57,3
47949,2022-06-19,92,1
47950,2022-07-06,19,3
47951,2022-07-02,18,2
47952,2022-06-30,79,2
47953,2022-07-02,20,1
47954,2022-07-13,33,2
47955,2022-07-15,24,2
47956,2022-07-16,40,3
47957,2022-07-10,32,3
47958,2022-07-12,35,2
47959,2022-07-09,40,3
47960,2022-07-07,46,3
47961,2022-06-19,24,2
47962,2022-07-08,38,3
47963,2022-07-01,21,2
47964,2022-06-26,80,3
47965,2022-06-19,87,1
47966,2022-06-29,72,1
47967,2022-07-06,71,3
47968,2022-07-03,94,2
47969,2022-07-17,82,3
47970,2022-06-29,42,3
47971,2022-06-21,37,3
47972,2022-07-16,41,2
47973,2022-06-19,83,1
47974,2022-06-30,60,2
47975,2022-07-18,17,3
47976,2022-07-14,23,2
47977,2022-06-29,34,2
47978,2022-06-26,50,2
47979,2022-07-03,55,3
47980,2022-07-17,79,1
47981,2022-07-13,79,2
47982,2022-07-07,53,2
47983,2022-06-23,99,3
47984,2022-07-02,67,3
47985,2022-06-29,55,2
47986,2022-06-19,59,1
47987,2022-07-10,58,1
47988,2022-07-19,50,3
47989,2022-06-30,89,1
47990,2022-06-20,17,3
47991,2022-06-20,11,1
47992,2022-07-13,69,2
47993,2022-07-08,3,1
47994,2022-06-29,63,2
47995,2022-07-03,90,2
47996,2022-06-22,92,2
47997,2022-07-19,46,3
47998,2022-07-07,41,1
47999,2022-07-18,96,2
48000,2022-06-28,57,3
48001,2022-07-17,85,2
48002,2022-07-12,79,2
48003,2022-07-18,48,3
48004,2022-06-28,58,2
48005,2022-07-02,69,2
48006,2022-06-27,11,2
48007,2022-07-14,53,2
48008,2022-06-19,45,2
48009,2022-06-26,69,1
48010,2022-07-11,54,3
48011,2022-07-03,2,2
48012,2022-06-30,32,1
48013,2022-06-27,17,2
48014,2022-07-01,20,1
48015,2022-07-08,93,1
48016,2022-06-30,43,3
48017,2022-07-15,56,1
48018,2022-07-01,53,2
48019,2022-07-11,48,2
48020,2022-07-14,98,1
48021,2022-06-24,83,2
48022,2022-06-23,55,2
48023,2022-07-01,19,3
48024,2022-07-18,44,3
48025,2022-07-01,19,3
48026,2022-07-18,42,3
48027,2022-07-14,98,3
48028,2022-06-20,24,2
48029,2022-07-12,21,3
48030,2022-07-03,80,3
48031,2022-06-25,51,1
48032,2022-06-29,97,1
48033,2022-06-30,98,3
48034,2022-07-17,51,2
48035,2022-06-21,67,3
48036,2022-06-21,90,2
48037,2022-07-06,67,1
48038,2022-07-08,80,1
48039,2022-07-14,65,1
48040,2022-06-26,50,3
48041,2022-07-05,36,3
48042,2022-07-12,63,3
48043,2022-06-21,12,2
48044,2022-06-19,61,2
48045,2022-07-10,61,3
48046,2022-06-29,86,1
48047,2022-07-10,76,3
48048,2022-07-09,39,3
48049,2022-06-21,38,1
48050,2022-06-29,67,1
48051,2022-06-22,32,1
48052,2022-07-19,97,3
48053,2022-07-18,99,3
48054,2022-06-20,92,2
48055,2022-07-16,29,3
48056,2022-07-05,59,3
48057,2022-07-14,79,2
48058,2022-07-09,34,2
48059,2022-06-19,74,2
48060,2022-06-29,82,3
48061,2022-07-03,8,2
48062,2022-06-22,63,2
48063,2022-07-11,41,3
48064,2022-07-18,66,3
48065,2022-07-07,42,2
48066,2022-07-17,11,1
48067,2022-06-22,74,2
48068,2022-07-06,64,2
48069,2022-06-19,20,3
48070,2022-07-09,17,1
48071,2022-07-04,91,3
48072,2022-07-16,45,3
48073,2022-06-27,16,3
48074,2022-07-12,79,1
48075,2022-07-14,21,3
48076,2022-07-03,11,1
48077,2022-07-08,52,1
48078,2022-07-06,95,3
48079,2022-06-19,51,3
48080,2022-07-08,77,3
48081,2022-07-08,75,1
48082,2022-06-29,39,1
48083,2022-06-19,73,2
48084,2022-07-17,48,2
48085,2022-06-20,20,2
48086,2022-07-06,83,2
48087,2022-07-18,59,2
48088,2022-07-04,73,2
48089,2022-06-25,22,2
48090,2022-06-25,46,2
48091,2022-07-09,2,1
48092,2022-07-11,9,1
48093,2022-07-09,94,3
48094,2022-07-18,87,3
48095,2022-06-26,55,1
48096,2022-07-15,29,1
48097,2022-07-11,54,2
48098,2022-07-06,3,3
48099,2022-07-01,50,2
48100,2022-06-23,62,2
48101,2022-07-19,60,2
48102,2022-06-27,90,1
48103,2022-06-26,80,1
48104,2022-07-01,46,3
48105,2022-06-25,62,1
48106,2022-07-15,97,1
48107,2022-07-10,93,2
48108,2022-07-12,44,2
48109,2022-06-26,4,2
48110,2022-07-07,66,1
48111,2022-07-07,83,1
48112,2022-06-19,71,3
48113,2022-07-09,33,2
48114,2022-07-14,69,3
48115,2022-06-28,33,1
48116,2022-07-13,9,1
48117,2022-07-04,63,2
48118,2022-07-15,40,3
48119,2022-07-13,60,1
48120,2022-07-04,35,2
48121,2022-07-01,92,2
48122,2022-07-18,51,3
48123,2022-07-03,85,1
48124,2022-06-30,39,3
48125,2022-07-13,88,3
48126,2022-06-26,61,1
48127,2022-06-23,68,1
48128,2022-07-07,30,3
48129,2022-06-26,45,3
48130,2022-06-24,2,3
48131,2022-06-29,84,1
48132,2022-07-10,14,1
48133,2022-06-24,26,2
48134,2022-07-15,61,3
48135,2022-06-23,46,3
48136,2022-06-21,26,2
48137,2022-06-23,81,2
48138,2022-07-12,29,3
48139,2022-06-29,20,2
48140,2022-07-17,14,1
48141,2022-07-17,29,1
48142,2022-07-15,75,3
48143,2022-07-06,61,3
48144,2022-06-24,20,2
48145,2022-06-22,14,3
48146,2022-07-04,59,1
48147,2022-06-26,45,2
48148,2022-07-10,31,1
48149,2022-06-21,18,1
48150,2022-07-07,87,1
48151,2022-07-03,29,3
48152,2022-07-14,95,1
48153,2022-07-15,46,2
48154,2022-07-16,11,2
48155,2022-06-29,95,1
48156,2022-06-26,52,2
48157,2022-06-30,68,2
48158,2022-06-28,89,1
48159,2022-07-03,5,3
48160,2022-07-14,54,1
48161,2022-07-05,26,1
48162,2022-06-26,89,1
48163,2022-06-25,25,3
48164,2022-07-19,94,1
48165,2022-06-20,72,3
48166,2022-07-01,65,3
48167,2022-06-30,6,3
48168,2022-07-15,82,2
48169,2022-07-11,81,3
48170,2022-06-23,64,1
48171,2022-07-07,20,2
48172,2022-06-20,72,1
48173,2022-07-03,75,1
48174,2022-06-19,33,2
48175,2022-06-24,68,1
48176,2022-07-16,95,2
48177,2022-06-28,51,2
48178,2022-07-14,79,1
48179,2022-07-13,84,1
48180,2022-07-15,50,2
48181,2022-07-10,15,2
48182,2022-06-22,55,1
48183,2022-07-06,82,2
48184,2022-07-04,85,3
48185,2022-06-23,28,3
48186,2022-07-09,83,3
48187,2022-07-14,24,2
48188,2022-07-11,56,3
48189,2022-07-08,89,3
48190,2022-06-22,28,3
48191,2022-06-21,32,2
48192,2022-07-04,96,3
48193,2022-07-04,70,1
48194,2022-07-19,82,1
48195,2022-07-02,69,2
48196,2022-06-22,4,1
48197,2022-07-05,1,3
48198,2022-07-13,24,2
48199,2022-07-19,87,1
48200,2022-07-09,51,2
48201,2022-07-04,10,1
48202,2022-07-17,15,1
48203,2022-07-03,55,3
48204,2022-06-25,50,2
48205,2022-07-15,18,1
48206,2022-06-28,33,1
48207,2022-06-25,86,2
48208,2022-07-06,6,2
48209,2022-07-17,84,3
48210,2022-07-15,48,3
48211,2022-06-27,68,3
48212,2022-07-08,62,3
48213,2022-07-09,75,1
48214,2022-07-19,74,3
48215,2022-07-05,77,1
48216,2022-06-20,72,3
48217,2022-07-17,1,1
48218,2022-07-05,89,1
48219,2022-06-27,82,1
48220,2022-07-08,32,3
48221,2022-07-04,48,2
48222,2022-07-06,56,1
48223,2022-06-25,52,1
48224,2022-06-24,14,3
48225,2022-06-19,91,1
48226,2022-07-03,67,1
48227,2022-07-10,100,1
48228,2022-07-05,11,1
48229,2022-07-06,59,1
48230,2022-06-20,7,3
48231,2022-06-25,35,2
48232,2022-07-01,53,1
48233,2022-07-05,86,2
48234,2022-07-17,45,2
48235,2022-07-01,73,1
48236,2022-07-03,32,3
48237,2022-06-28,35,3
48238,2022-07-17,3,1
48239,2022-07-06,96,1
48240,2022-07-06,83,3
48241,2022-07-16,20,3
48242,2022-07-11,87,2
48243,2022-06-20,17,3
48244,2022-07-19,55,2
48245,2022-06-30,65,2
48246,2022-07-17,61,3
48247,2022-06-24,66,3
48248,2022-07-10,31,3
48249,2022-07-15,19,3
48250,2022-07-03,67,3
48251,2022-06-27,59,2
48252,2022-07-13,11,2
48253,2022-07-17,93,1
48254,2022-06-25,35,2
48255,2022-06-29,70,2
48256,2022-06-21,62,3
48257,2022-07-03,1,2
48258,2022-07-03,10,3
48259,2022-07-08,47,2
48260,2022-06-19,89,3
48261,2022-07-13,96,2
48262,2022-06-30,71,2
48263,2022-06-24,69,1
48264,2022-07-08,45,2
48265,2022-06-28,35,2
48266,2022-07-14,52,1
48267,2022-06-22,4,3
48268,2022-07-06,21,3
48269,2022-06-23,55,1
48270,2022-07-02,19,1
48271,2022-07-16,83,2
48272,2022-07-12,88,3
48273,2022-06-23,55,3
48274,2022-06-23,85,1
48275,2022-07-05,4,1
48276,2022-07-10,100,1
48277,2022-07-05,12,1
48278,2022-07-02,98,1
48279,2022-06-29,20,1
48280,2022-07-19,51,2
48281,2022-06-30,6,1
48282,2022-07-07,69,1
48283,2022-06-26,15,1
48284,2022-06-20,46,2
48285,2022-07-19,98,3
48286,2022-07-07,37,3
48287,2022-07-07,21,3
48288,2022-06-28,72,3
48289,2022-06-21,42,2
48290,2022-07-11,40,2
48291,2022-07-18,42,3
48292,2022-06-29,27,3
48293,2022-06-27,32,3
48294,2022-07-17,78,3
48295,2022-07-01,26,2
48296,2022-07-02,43,2
48297,2022-07-08,9,3
48298,2022-07-17,3,1
48299,2022-07-15,36,3
48300,2022-07-18,56,3
48301,2022-07-16,80,1
48302,2022-07-16,7,1
48303,2022-07-19,84,3
48304,2022-07-07,22,2
48305,2022-07-18,60,1
48306,2022-06-20,76,2
48307,2022-06-21,81,1
48308,2022-07-18,32,2
48309,2022-07-13,32,2
48310,2022-07-09,10,1
48311,2022-07-04,92,3
48312,2022-07-05,84,3
48313,2022-06-30,19,2
48314,2022-06-29,7,2
48315,2022-07-08,55,2
48316,2022-07-03,44,3
48317,2022-07-05,47,3
48318,2022-07-07,30,2
48319,2022-07-19,76,1
48320,2022-06-19,43,3
48321,2022-07-07,32,2
48322,2022-07-06,45,1
48323,2022-06-28,51,2
48324,2022-06-21,97,3
48325,2022-06-26,79,2
48326,2022-07-11,56,3
48327,2022-06-28,38,3
48328,2022-07-18,47,2
48329,2022-07-03,79,1
48330,2022-07-05,86,2
48331,2022-06-26,77,2
48332,2022-06-25,18,1
48333,2022-07-10,53,2
48334,2022-07-11,64,1
48335,2022-07-19,99,3
48336,2022-06-28,40,3
48337,2022-06-23,18,1
48338,2022-07-12,93,1
48339,2022-07-17,73,1
48340,2022-07-10,42,1
48341,2022-07-10,59,3
48342,2022-07-04,32,1
48343,2022-07-07,44,2
48344,2022-07-01,89,3
48345,2022-06-19,46,1
48346,2022-07-09,98,3
48347,2022-06-20,72,1
48348,2022-06-22,16,1
48349,2022-06-23,15,1
48350,2022-07-15,92,3
48351,2022-07-02,28,2
48352,2022-06-27,20,3
48353,2022-07-03,38,3
48354,2022-07-17,41,1
48355,2022-06-25,97,2
48356,2022-06-22,53,3
48357,2022-06-30,71,2
48358,2022-07-16,5,1
48359,2022-07-13,67,3
48360,2022-06-19,13,1
48361,2022-07-05,17,2
48362,2022-07-14,70,1
48363,2022-07-11,9,1
48364,2022-07-04,74,3
48365,2022-07-13,33,1
48366,2022-07-09,28,1
48367,2022-07-11,87,2
48368,2022-07-06,51,1
48369,2022-07-05,18,3
48370,2022-07-17,45,1
48371,2022-06-20,12,2
48372,2022-07-19,6,1
48373,2022-07-03,60,2
48374,2022-07-18,45,1
48375,2022-06-20,29,3
48376,2022-06-30,49,2
48377,2022-07-04,60,1
48378,2022-06-20,28,1
48379,2022-06-26,1,2
48380,2022-06-27,98,1
48381,2022-07-01,34,3
48382,2022-07-11,66,2
48383,2022-07-08,11,2
48384,2022-06-30,100,3
48385,2022-07-19,43,1
48386,2022-07-02,10,3
48387,2022-07-02,70,2
48388,2022-06-24,66,2
48389,2022-06-19,34,1
48390,2022-07-19,43,2
48391,2022-07-14,94,1
48392,2022-07-12,21,1
48393,2022-07-13,64,1
48394,2022-07-16,71,3
48395,2022-06-29,95,1
48396,2022-07-03,60,2
48397,2022-06-29,98,3
48398,2022-07-09,71,1
48399,2022-07-15,95,2
48400,2022-06-20,81,3
48401,2022-07-06,27,1
48402,2022-07-04,80,1
48403,2022-07-08,92,3
48404,2022-07-18,60,2
48405,2022-06-24,8,2
48406,2022-07-16,57,3
48407,2022-07-14,94,1
48408,2022-07-03,88,3
48409,2022-07-07,85,1
48410,2022-07-07,1,1
48411,2022-07-04,61,2
48412,2022-07-14,44,2
48413,2022-07-03,93,2
48414,2022-06-29,26,3
48415,2022-06-29,43,3
48416,2022-07-03,11,3
48417,2022-07-13,48,2
48418,2022-07-07,21,3
48419,2022-07-18,9,1
48420,2022-06-25,55,2
48421,2022-06-24,75,1
48422,2022-07-15,16,3
48423,2022-06-28,23,2
48424,2022-07-02,27,1
48425,2022-06-27,95,2
48426,2022-07-09,32,3
48427,2022-07-09,62,1
48428,2022-07-03,72,1
48429,2022-07-11,20,3
48430,2022-07-04,2,1
48431,2022-07-10,52,1
48432,2022-06-30,12,1
48433,2022-07-05,75,3
48434,2022-07-09,27,2
48435,2022-07-16,3,2
48436,2022-06-28,65,2
48437,2022-07-08,57,3
48438,2022-07-09,66,3
48439,2022-07-16,60,3
48440,2022-07-07,91,3
48441,2022-07-12,89,2
48442,2022-06-25,74,1
48443,2022-06-29,75,3
48444,2022-07-17,95,1
48445,2022-06-20,46,1
48446,2022-06-23,34,1
48447,2022-06-26,96,3
48448,2022-07-07,46,2
48449,2022-07-15,45,2
48450,2022-07-17,21,2
48451,2022-07-14,84,2
48452,2022-06-19,41,3
48453,2022-06-30,19,2
48454,2022-07-11,60,2
48455,2022-07-17,10,3
48456,2022-06-25,78,1
48457,2022-07-07,48,2
48458,2022-07-11,60,2
48459,2022-06-23,65,1
48460,2022-07-11,82,2
48461,2022-06-26,34,1
48462,2022-07-03,47,3
48463,2022-07-07,20,1
48464,2022-07-03,53,2
48465,2022-07-05,26,1
48466,2022-06-21,70,2
48467,2022-07-18,31,1
48468,2022-06-23,54,1
48469,2022-07-06,27,2
48470,2022-06-21,36,1
48471,2022-06-25,60,2
48472,2022-06-25,18,3
48473,2022-06-22,64,3
48474,2022-07-02,41,2
48475,2022-07-14,47,3
48476,2022-06-21,15,2
48477,2022-06-25,50,1
48478,2022-07-13,29,2
48479,2022-07-13,22,2
48480,2022-07-15,54,2
48481,2022-07-07,91,1
48482,2022-06-26,48,1
48483,2022-07-11,43,3
48484,2022-07-09,69,1
48485,2022-07-05,67,3
48486,2022-06-21,53,2
48487,2022-06-30,90,2
48488,2022-07-03,33,3
48489,2022-06-27,73,2
48490,2022-07-10,2,2
48491,2022-06-28,70,1
48492,2022-07-16,84,2
48493,2022-07-19,94,1
48494,2022-06-19,4,2
48495,2022-07-05,59,3
48496,2022-07-05,43,3
48497,2022-07-17,17,3
48498,2022-06-26,18,2
48499,2022-07-13,97,1
48500,2022-07-08,12,2
48501,2022-06-28,44,2
48502,2022-06-25,98,3
48503,2022-06-29,1,3
48504,2022-07-15,75,2
48505,2022-07-04,15,1
48506,2022-07-04,3,3
48507,2022-07-03,45,3
48508,2022-06-19,20,3
48509,2022-07-16,39,3
48510,2022-06-22,80,2
48511,2022-06-24,6,1
48512,2022-06-29,23,1
48513,2022-07-12,25,3
48514,2022-07-09,26,1
48515,2022-06-20,28,3
48516,2022-07-12,81,3
48517,2022-06-27,100,3
48518,2022-07-19,61,2
48519,2022-07-09,24,2
48520,2022-07-05,38,2
48521,2022-07-05,41,3
48522,2022-07-03,46,3
48523,2022-06-28,8,2
48524,2022-07-15,46,1
48525,2022-07-12,7,2
48526,2022-07-12,62,2
48527,2022-07-14,83,3
48528,2022-07-14,100,3
48529,2022-07-04,72,3
48530,2022-07-15,38,1
48531,2022-06-25,68,1
48532,2022-07-05,100,3
48533,2022-07-17,17,2
48534,2022-06-30,65,1
48535,2022-06-26,90,3
48536,2022-06-24,28,2
48537,2022-07-01,68,2
48538,2022-07-12,84,1
48539,2022-06-26,73,2
48540,2022-07-12,99,2
48541,2022-07-02,8,3
48542,2022-07-01,10,3
48543,2022-07-07,35,3
48544,2022-06-23,78,1
48545,2022-07-01,42,2
48546,2022-07-02,42,2
48547,2022-06-28,52,1
48548,2022-07-15,87,2
48549,2022-06-26,7,2
48550,2022-06-21,74,3
48551,2022-07-12,8,1
48552,2022-07-16,84,2
48553,2022-07-02,30,3
48554,2022-07-11,48,2
48555,2022-06-23,74,2
48556,2022-07-19,42,3
48557,2022-07-15,90,3
48558,2022-06-23,65,3
48559,2022-07-07,86,3
48560,2022-07-16,40,3
48561,2022-07-18,35,3
48562,2022-07-05,30,2
48563,2022-06-21,92,3
48564,2022-06-24,71,1
48565,2022-06-19,27,2
48566,2022-06-27,41,1
48567,2022-07-08,11,3
48568,2022-06-29,35,2
48569,2022-07-09,61,2
48570,2022-06-21,28,2
48571,2022-07-15,100,2
48572,2022-07-19,83,2
48573,2022-07-03,14,2
48574,2022-06-19,33,2
48575,2022-07-02,69,1
48576,2022-07-13,69,1
48577,2022-07-09,18,3
48578,2022-06-30,38,3
48579,2022-07-08,10,2
48580,2022-06-25,84,3
48581,2022-06-28,44,3
48582,2022-06-23,41,2
48583,2022-07-17,44,1
48584,2022-07-18,82,3
48585,2022-07-08,88,2
48586,2022-06-24,3,3
48587,2022-07-07,11,3
48588,2022-07-07,77,2
48589,2022-07-09,57,1
48590,2022-06-29,14,3
48591,2022-07-07,48,1
48592,2022-07-19,54,1
48593,2022-07-13,93,2
48594,2022-07-19,1,3
48595,2022-07-14,9,1
48596,2022-07-18,21,3
48597,2022-07-14,40,3
48598,2022-07-08,95,1
48599,2022-06-22,57,2
48600,2022-07-11,11,2
48601,2022-06-23,93,2
48602,2022-06-21,67,3
48603,2022-06-21,49,2
48604,2022-06-23,95,2
48605,2022-07-06,88,3
48606,2022-07-15,40,3
48607,2022-06-25,72,3
48608,2022-06-19,4,3
48609,2022-07-16,79,1
48610,2022-07-09,7,3
48611,2022-06-28,80,3
48612,2022-06-30,62,3
48613,2022-07-07,94,3
48614,2022-06-28,6,3
48615,2022-07-19,75,2
48616,2022-06-21,21,2
48617,2022-07-03,90,1
48618,2022-06-29,13,1
48619,2022-07-09,40,3
48620,2022-06-21,53,1
48621,2022-07-07,51,1
48622,2022-07-05,56,1
48623,2022-06-25,86,2
48624,2022-07-14,5,1
48625,2022-06-23,36,1
48626,2022-07-05,90,3
48627,2022-07-06,76,1
48628,2022-07-08,77,1
48629,2022-07-03,25,2
48630,2022-07-12,33,2
48631,2022-06-27,89,3
48632,2022-07-03,7,2
48633,2022-07-18,58,3
48634,2022-07-17,66,2
48635,2022-07-17,54,2
48636,2022-06-30,48,3
48637,2022-07-07,80,3
48638,2022-07-09,15,3
48639,2022-06-25,33,1
48640,2022-07-12,21,3
48641,2022-06-26,50,3
48642,2022-07-17,82,2
48643,2022-06-21,38,2
48644,2022-06-30,3,1
48645,2022-07-02,23,3
48646,2022-06-19,68,3
48647,2022-07-11,70,2
48648,2022-07-01,40,2
48649,2022-06-29,58,2
48650,2022-07-16,10,1
48651,2022-07-09,83,3
48652,2022-07-14,12,2
48653,2022-07-02,74,3
48654,2022-06-29,44,1
48655,2022-07-05,21,2
48656,2022-07-15,10,3
48657,2022-07-05,90,1
48658,2022-06-30,20,2
48659,2022-07-19,2,3
48660,2022-07-06,67,2
48661,2022-07-03,67,1
48662,2022-06-26,49,3
48663,2022-07-06,92,2
48664,2022-07-10,5,1
48665,2022-07-13,15,1
48666,2022-06-23,30,3
48667,2022-07-18,13,2
48668,2022-07-12,52,3
48669,2022-07-14,17,3
48670,2022-06-24,13,3
48671,2022-06-22,32,3
48672,2022-06-22,99,3
48673,2022-06-19,20,2
48674,2022-07-13,60,2
48675,2022-06-21,11,2
48676,2022-07-18,37,1
48677,2022-07-12,33,3
48678,2022-07-03,5,3
48679,2022-07-08,77,3
48680,2022-06-21,68,3
48681,2022-06-27,98,3
48682,2022-06-24,65,3
48683,2022-06-30,88,2
48684,2022-07-19,66,1
48685,2022-06-28,4,3
48686,2022-07-12,22,1
48687,2022-07-01,32,3
48688,2022-06-27,33,1
48689,2022-06-28,59,3
48690,2022-06-20,71,1
48691,2022-07-12,32,2
48692,2022-06-28,40,1
48693,2022-07-02,18,3
48694,2022-06-28,96,2
48695,2022-07-10,10,1
48696,2022-07-10,38,1
48697,2022-06-23,52,2
48698,2022-07-17,66,2
48699,2022-07-01,47,3
48700,2022-07-11,25,3
48701,2022-06-28,81,2
48702,2022-06-25,19,3
48703,2022-06-27,47,2
48704,2022-07-09,51,3
48705,2022-07-02,58,2
48706,2022-07-16,94,1
48707,2022-07-15,15,1
48708,2022-07-16,36,2
48709,2022-06-27,66,1
48710,2022-07-17,72,1
48711,2022-07-04,35,2
48712,2022-06-26,8,2
48713,2022-07-17,79,1
48714,2022-06-23,52,2
48715,2022-07-12,9,3
48716,2022-07-04,97,2
48717,2022-06-28,30,1
48718,2022-07-15,36,2
48719,2022-07-02,75,1
48720,2022-06-23,90,3
48721,2022-07-19,20,2
48722,2022-06-22,21,1
48723,2022-07-14,44,3
48724,2022-07-08,38,3
48725,2022-07-15,64,3
48726,2022-06-20,23,2
48727,2022-07-13,96,3
48728,2022-06-23,85,3
48729,2022-07-18,9,1
48730,2022-06-28,15,3
48731,2022-06-24,93,2
48732,2022-06-30,60,1
48733,2022-06-27,99,1
48734,2022-06-30,49,3
48735,2022-06-26,60,2
48736,2022-07-18,93,3
48737,2022-07-14,63,1
48738,2022-06-20,58,2
48739,2022-06-27,6,3
48740,2022-06-26,15,1
48741,2022-06-23,3,1
48742,2022-07-07,39,1
48743,2022-06-24,99,3
48744,2022-06-21,71,1
48745,2022-07-17,63,1
48746,2022-06-28,50,1
48747,2022-07-14,43,3
48748,2022-06-29,25,1
48749,2022-06-26,64,3
48750,2022-06-30,91,1
48751,2022-07-12,95,1
48752,2022-07-06,78,1
48753,2022-07-15,35,1
48754,2022-07-19,74,1
48755,2022-07-19,12,2
48756,2022-07-04,80,3
48757,2022-07-02,78,1
48758,2022-07-13,49,1
48759,2022-07-14,39,2
48760,2022-07-07,38,2
48761,2022-06-19,12,2
48762,2022-07-17,33,1
48763,2022-07-14,90,1
48764,2022-06-27,13,3
48765,2022-07-01,33,2
48766,2022-06-26,97,1
48767,2022-07-09,34,3
48768,2022-06-30,21,1
48769,2022-07-13,95,3
48770,2022-07-06,16,2
48771,2022-07-03,36,1
48772,2022-06-23,28,3
48773,2022-07-13,94,2
48774,2022-06-28,94,3
48775,2022-06-24,82,1
48776,2022-07-17,96,3
48777,2022-07-13,67,1
48778,2022-07-16,43,1
48779,2022-07-12,11,3
48780,2022-07-17,32,1
48781,2022-06-21,76,3
48782,2022-06-30,80,3
48783,2022-07-14,86,2
48784,2022-06-24,19,1
48785,2022-07-07,32,3
48786,2022-06-29,39,1
48787,2022-07-12,37,3
48788,2022-07-18,35,1
48789,2022-07-15,10,2
48790,2022-06-29,51,2
48791,2022-07-05,28,3
48792,2022-06-25,27,3
48793,2022-07-13,18,3
48794,2022-07-10,73,2
48795,2022-06-22,67,1
48796,2022-07-11,5,1
48797,2022-07-12,87,3
48798,2022-07-02,24,1
48799,2022-07-15,29,3
48800,2022-07-02,23,3
48801,2022-07-05,16,1
48802,2022-06-25,43,2
48803,2022-07-18,96,2
48804,2022-06-24,78,3
48805,2022-07-18,78,1
48806,2022-07-08,42,1
48807,2022-07-13,87,3
48808,2022-06-27,84,2
48809,2022-07-06,55,2
48810,2022-06-29,8,3
48811,2022-07-17,41,3
48812,2022-07-07,81,3
48813,2022-07-01,91,3
48814,2022-07-13,44,2
48815,2022-07-04,70,3
48816,2022-07-15,44,3
48817,2022-06-28,97,1
48818,2022-06-19,86,3
48819,2022-06-22,71,3
48820,2022-07-12,92,3
48821,2022-06-22,26,2
48822,2022-07-04,70,3
48823,2022-07-10,89,1
48824,2022-07-15,3,2
48825,2022-06-24,90,2
48826,2022-07-02,72,2
48827,2022-07-16,87,3
48828,2022-07-05,42,2
48829,2022-06-22,3,1
48830,2022-06-22,79,3
48831,2022-06-30,78,3
48832,2022-07-12,100,1
48833,2022-07-17,73,3
48834,2022-07-15,66,1
48835,2022-06-23,59,2
48836,2022-07-10,80,2
48837,2022-07-09,35,1
48838,2022-06-25,53,1
48839,2022-07-02,20,2
48840,2022-07-11,17,2
48841,2022-07-03,42,1
48842,2022-07-04,92,3
48843,2022-07-01,98,3
48844,2022-06-27,96,2
48845,2022-06-27,9,1
48846,2022-07-17,55,3
48847,2022-07-08,79,2
48848,2022-06-21,13,3
48849,2022-06-25,43,2
48850,2022-06-23,14,3
48851,2022-06-19,73,2
48852,2022-07-01,97,3
48853,2022-06-29,46,1
48854,2022-07-13,70,3
48855,2022-07-11,93,2
48856,2022-06-26,89,2
48857,2022-06-21,54,3
48858,2022-07-12,23,3
48859,2022-07-16,90,3
48860,2022-06-28,34,2
48861,2022-07-19,22,3
48862,2022-06-19,3,1
48863,2022-07-02,14,3
48864,2022-06-20,7,2
48865,2022-07-13,56,1
48866,2022-07-13,39,3
48867,2022-06-27,42,3
48868,2022-06-28,55,2
48869,2022-06-23,10,1
48870,2022-07-14,88,3
48871,2022-06-28,92,1
48872,2022-07-16,31,1
48873,2022-06-22,100,1
48874,2022-07-18,90,1
48875,2022-06-27,12,2
48876,2022-07-18,57,2
48877,2022-06-20,27,2
48878,2022-07-08,63,2
48879,2022-07-01,40,3
48880,2022-07-06,31,2
48881,2022-06-27,79,3
48882,2022-06-30,81,2
48883,2022-07-14,87,2
48884,2022-06-29,63,1
48885,2022-07-07,30,3
48886,2022-07-16,23,1
48887,2022-07-01,34,3
48888,2022-06-21,25,3
48889,2022-07-03,63,3
48890,2022-06-25,1,1
48891,2022-07-18,35,2
48892,2022-06-25,69,3
48893,2022-07-06,92,3
48894,2022-07-07,14,3
48895,2022-06-21,1,2
48896,2022-06-23,84,2
48897,2022-07-16,95,1
48898,2022-06-29,57,3
48899,2022-07-04,76,1
48900,2022-07-03,1,1
48901,2022-06-27,15,2
48902,2022-07-07,70,3
48903,2022-07-17,88,2
48904,2022-07-03,5,1
48905,2022-07-07,25,1
48906,2022-07-06,72,2
48907,2022-07-15,11,3
48908,2022-06-20,24,3
48909,2022-07-09,23,1
48910,2022-07-01,80,2
48911,2022-07-14,22,3
48912,2022-07-10,29,3
